Org ID,Organization Name,Organization Type,HHS Org ID,Submission Period Year,"Year Ending 
Date",Org Quarter,Number Of Months,Quarter Range,Cash and Cash Equivalents,Short Term Investments,Current Assets Whose Use is Limited,Net Patient Accounts Receivable,Receivables Due From Affiliates,Third Party Settlements,Other Current Assets,Total Current Assets,Non Current Assets Whose Use is Limited,Contribution Receivables,Interest in Net Assets,Investment in Affiliates,Gross Property Plant and Equipment,Less Accumulated Depreciation,Net Property Plant and Equipment,Other Non Current Assets,Total Non Current Assets,Total Assets,Current Long Term Debt,Estimated Third Party Settlements,Current Liabilities Due to Affiliates,Other Current Liabilities,Total Current Liabilities,Long Term Debt Net of Current Portion,Non Current Liabilities Due to Affiliates,Other Non Current Liabilities,Total Non Current Liabilities,Total Liabilities,Net Unrestricted Assets,Net Temporarily Restricted Assets,Net Permanently Restricted Assets,Total Net Assets or Equity,Total Liabilities And Net Assets or Equity,Net Patient Service Revenue,Alternative Payment Methods,Other Operating Revenue,  Other Operating Revenue: Federal COVID-19 Relief Funds,     Other Operating Revenue: State & Other COVID-19 Relief Funds,Net Assets Released From Restrictions Used for Operations,Total Operating Revenue,Investment Income,Net Contribution Revenue,Change in Interest in Net Assets,Non Operating Gains Losses,Equity Method of Alternative Investment,Total Non Operating Revenue,Total Unrestricted Revenue Gains and Other Support,Salary and Benefit Expense,Outside Medical and Pharmacy Services,Depreciation and Amortization Expense,Interest Expense,Health Safety Net Assessment,Other Operating Expenses,Net Nonrecurring Gains and Losses,Total Expenses Including Nonrecurring Gains Losses,Total Excess of Revenue Gains and Other Support Over Expenses,Transfers from to Parent and Affiliates,Other Changes in Unrestricted Net Assets,Sub Total Increase / Decrease in Unrestricted Net Assets,Changes in Unrestricted Assets Related to Pension Activities,Changes in Accounting Principles,Total Increase or Decrease in Unrestricted Net Assets,"FINANCIAL METRICS (With COVID-19 Relief Funds)
Operating Margin ","FINANCIAL METRICS (With COVID-19 Relief Funds) 
Non Operating Margin "," FINANCIAL METRICS (With COVID-19 Relief Funds)
Total Margin"," FINANCIAL METRICS (With COVID-19 Relief Funds)
Current Ratio"," FINANCIAL METRICS (With COVID-19 Relief Funds)
Days in Accounts Receivable"," FINANCIAL METRICS (With COVID-19 Relief Funds)
Average Payment Period"," FINANCIAL METRICS (With COVID-19 Relief Funds)
Debt Service Coverage Ratio"," FINANCIAL METRICS (With COVID-19 Relief Funds)
Cash Flow to Total Debt"," FINANCIAL METRICS (With COVID-19 Relief Funds)
Equity Financing Ratio "," FINANCIAL METRICS (With COVID-19 Relief Funds)
Average Age of Plant"," FINANCIAL METRICS (Without COVID-19 Relief Funds) Total Excess of Revenue, Gains and Other Support Over Expenses (Without COVID-19 Relief Funds)", FINANCIAL METRICS (Without COVID-19 Relief Funds) Operating Margin (Without COVID-19 Relief Funds), FINANCIAL METRICS (Without COVID-19 Relief Funds) Non-Operating Margin (Without COVID-19 Relief Funds), FINANCIAL METRICS (Without COVID-19 Relief Funds) Total Margin (Without COVID-19 Relief Funds)
13155,"Dana-Farber Cancer Institute, Inc. and Subsidiaries",HHS,13155,2022,30-Sep,5,12,"10/01/2021-09/30/2022
","$65,288,760 ",,"$685,338 ","$227,873,094 ",,,"$277,863,411 ","$571,710,604 ",,"$45,971,919 ",,,"$2,156,070,837 ","$1,199,462,067 ","$956,608,771 ","$2,670,676,756 ","$3,673,257,446 ","$4,244,968,049 ","$6,623,741 ","$66,420,680 ",,"$431,451,543 ","$504,495,964 ","$559,457,299 ",,"$421,634,078 ","$981,091,377 ","$1,485,587,342 ","$1,320,167,841 ","$1,157,264,795 ","$281,948,071 ","$2,759,380,708 ","$4,244,968,049 ","$1,910,604,371 ",,"$323,850,106 ","$8,103,817 ","$6,396,307 ","$139,020,676 ","$2,387,975,277 ","($6,898,702)","$249,232,684 ",,"($67,009,902)",,"$175,324,080 ","$2,563,299,357 ","$776,355,764 ",,"$100,356,285 ","$16,968,748 ","$26,988,207 ","$1,650,761,223 ",,"$2,571,430,228 ","($8,130,871)",,"$12,708,121 ","$4,577,251 ","$4,980,580 ",,"$9,557,831 ",-7.20%,6.80%,-0.30%,1.1,44,65,4.6,8.70%,65.00%,12,"($22,630,995)",-7.80%,6.90%,-0.90%
51,Dana-Farber Cancer Institute,AcuteHospital,13155,2022,30-Sep,5,12,"10/01/2021-09/30/2022
","$59,411,523 ",,"$685,338 ","$227,873,094 ",,,"$324,231,871 ","$612,201,826 ",,"$45,971,919 ",,,"$2,156,070,837 ","$1,199,462,067 ","$956,608,771 ","$2,668,648,521 ","$3,671,229,211 ","$4,283,431,037 ","$6,623,741 ","$66,420,680 ",,"$431,059,290 ","$504,103,711 ","$559,457,299 ",,"$421,634,078 ","$981,091,377 ","$1,485,195,088 ","$1,359,023,082 ","$1,157,264,795 ","$281,948,071 ","$2,798,235,949 ","$4,283,431,037 ","$1,910,604,371 ",,"$319,749,440 ","$8,103,817 ","$6,396,307 ","$139,020,676 ","$2,383,874,610 ","($6,898,702)","$249,232,684 ",,"($67,009,902)",,"$175,324,080 ","$2,559,198,691 ","$776,135,194 ",,"$100,356,285 ","$16,968,748 ","$26,988,207 ","$1,650,585,823 ",,"$2,571,034,257 ","($11,835,567)",,"$12,708,121 ","$872,554 ","$4,980,580 ",,"$5,853,134 ",-7.30%,6.90%,-0.50%,1.2,44,65,4.5,8.30%,65.30%,12,"($26,335,691)",-7.90%,6.90%,-1.00%
12776,"Emerson Health System, Inc. and Subsidiaries",HHS,12776,2022,30-Sep,5,12,"10/01/2021-09/30/2022
","$30,400,934 ",,,"$33,409,685 ",,"$1,003,920 ","$12,828,282 ","$77,642,821 ","$3,779,663 ",,,,"$363,130,317 ","$237,872,544 ","$125,257,773 ","$53,477,169 ","$182,514,605 ","$260,157,426 ","$7,495,164 ",,,"$60,010,259 ","$67,505,423 ","$69,572,763 ",,"$26,804,918 ","$96,377,681 ","$163,883,104 ","$88,268,404 ","$8,005,918 ",,"$96,274,322 ","$260,157,426 ","$315,140,993 ",,"$15,662,897 ","$14,963,189 ",,"$3,669,111 ","$349,436,190 ","($432,581)",,,"$3,381,465 ",,"$2,948,884 ","$352,385,074 ","$192,178,495 ",,"$11,514,467 ","$3,093,916 ","$3,051,500 ","$138,397,829 ",,"$348,236,207 ","$4,148,867 ",,"($4,894,529)","($745,662)","$7,840,192 ",,"$7,094,530 ",0.30%,0.80%,1.20%,1.2,39,73,1.8,11.40%,37.00%,21,"($10,814,322)",-4.10%,0.90%,-3.20%
57,Emerson Hospital,AcuteHospital,12776,2022,30-Sep,5,12,"10/01/2021-09/30/2022
","$28,227,786 ",,,"$33,409,684 ","$640,969 ","$1,003,920 ","$11,678,811 ","$74,961,170 ","$139,097 ",,"$11,873,613 ",,"$362,117,909 ","$236,860,137 ","$125,257,772 ","$49,868,654 ","$187,139,136 ","$262,100,306 ","$7,495,164 ",,,"$59,589,696 ","$67,084,860 ","$69,572,763 ",,"$26,804,918 ","$96,377,681 ","$163,462,541 ","$89,091,312 ","$6,483,787 ","$3,062,666 ","$98,637,765 ","$262,100,306 ","$315,138,632 ",,"$13,459,640 ","$14,963,189 ",,"$3,669,111 ","$347,230,572 ","($432,581)",,"$4,234,769 ","($853,304)",,"$2,948,884 ","$350,179,456 ","$191,349,179 ",,"$11,514,467 ","$3,093,916 ","$3,051,500 ","$138,099,357 ",,"$347,108,419 ","$3,071,037 ","$1,277,835 ","($3,672,111)","$676,761 ","$7,840,192 ",,"$8,516,953 ",,0.80%,0.90%,1.1,39,73,1.7,10.70%,37.60%,21,"($11,892,152)",-4.40%,0.90%,-3.50%
12807,"Heywood Healthcare System, Inc.",HHS,12807,2022,30-Sep,5,12,"10/01/2021-09/30/2022
","$2,419,083 ","$682,215 ","$1,664,142 ","$26,055,178 ",,,"$33,071,504 ","$63,892,122 ","$15,753,120 ",,,,"$188,758,076 ","$97,996,978 ","$90,761,098 ","$16,387,024 ","$122,901,242 ","$186,793,364 ","$2,360,057 ","$7,340,453 ",,"$76,450,373 ","$86,150,883 ","$75,689,741 ",,"$3,681,010 ","$79,370,751 ","$165,521,634 ","$14,764,684 ","$4,199,085 ","$2,307,961 ","$21,271,730 ","$186,793,364 ","$171,348,219 ",,"$26,315,365 ",,,"$78,983 ","$197,742,567 ","$722,513 ",,,"($2,808,667)",,"($2,086,154)","$195,656,413 ","$108,781,568 ",,"$6,420,897 ","$2,292,298 ","$2,313,353 ","$111,165,147 ",,"$230,973,263 ","($35,316,850)",,"$1,901,201 ","($33,415,649)",,,"($33,415,649)",-17.00%,-1.10%,-18.10%,0.7,56,128,-5.7,-17.90%,11.40%,15,"($35,316,850)",-17.00%,-1.10%,-18.10%
2,Athol Memorial Hospital,AcuteHospital,12807,2022,30-Sep,5,12,"10/01/2021-09/30/2022
",,,,"$4,686,985 ",,,"$1,494,750 ","$6,181,735 ","$1,770,298 ",,,,"$19,313,192 ","$13,594,402 ","$5,718,790 ","$11,444,411 ","$18,933,499 ","$25,115,234 ","$126,702 ","$3,457,450 ",,"$21,634,953 ","$25,219,105 ","$422,173 ",,"$5,000 ","$427,173 ","$25,646,278 ","($2,296,753)","$1,765,709 ",,"($531,044)","$25,115,234 ","$30,281,142 ",,"$1,861,887 ",,,,"$32,143,029 ",$859 ,,,,,$859 ,"$32,143,888 ","$12,990,669 ",,"$698,774 ","$58,503 ","$489,205 ","$23,955,743 ",,"$38,192,894 ","($6,049,006)","($8,512,746)",,"($14,561,752)",,,"($14,561,752)",-18.80%,,-18.80%,0.2,56,212,-28.6,-20.90%,-2.10%,19,"($6,049,006)",-18.80%,,-18.80%
73,Heywood Hospital,AcuteHospital,12807,2022,30-Sep,5,12,"10/01/2021-09/30/2022
","$1,757,448 ","$682,285 ","$1,664,142 ","$15,156,432 ",,,"$18,382,720 ","$37,643,027 ","$13,852,184 ",,,,"$139,409,398 ","$76,286,789 ","$63,122,609 ","$3,427,337 ","$80,402,130 ","$118,045,157 ","$2,233,355 ","$5,156,277 ",,"$40,316,544 ","$47,706,176 ","$58,607,567 ",,"$2,324,469 ","$60,932,036 ","$108,638,212 ","$4,791,437 ","$4,615,508 ",,"$9,406,945 ","$118,045,157 ","$135,580,609 ",,"$19,389,444 ",,,"$78,983 ","$155,049,036 ","$722,503 ",,,"($987,666)",,"($265,163)","$154,783,873 ","$81,442,407 ",,"$4,637,196 ","$2,008,669 ","$1,824,148 ","$84,705,342 ",,"$174,617,762 ","($19,833,889)","($532,745)","$1,901,201 ","($18,465,433)",,,"($18,465,433)",-12.60%,-0.20%,-12.80%,0.8,41,91,-3.1,-14.30%,8.00%,16,"($19,833,889)",-12.60%,-0.20%,-12.80%
10976,Heywood Medical Group,PhysicianOrganization,12807,2022,30-Sep,5,12,"10/01/2021-09/30/2022
",,,,,,,,-,,,,,,,-,,-,-,,,,,-,,,,-,-,,,,-,-,"$5,486,469 ",,"$1,510,637 ",,,,"$6,997,106 ",$364 ,,,,,$364 ,"$6,997,470 ","$14,348,494 ",,"$64,689 ","$38,331 ",,"($54,381)",,"$14,397,133 ","($7,399,663)","$5,773,457 ",,"($1,626,206)",,,"($1,626,206)",-105.80%,,-105.70%,-,,,-190.4,,,0,"($7,399,663)",-105.80%,,-105.70%
13156,Lawrence General Hospital and Affiliates,HHS,13156,2022,30-Sep,5,12,"10/01/2021-09/30/2022
","$26,535,000 ","$17,769,000 ","$256,000 ","$36,424,000 ",,"$3,428,000 ","$24,974,000 ","$109,386,000 ","$16,849,000 ","$524,000 ",,,"$303,986,000 ","$175,067,000 ","$128,919,000 ","$55,514,000 ","$201,806,000 ","$311,192,000 ","$2,080,000 ",,,"$95,627,000 ","$97,707,000 ","$100,864,000 ",,"$66,273,000 ","$167,137,000 ","$264,844,000 ","$42,209,000 ","$3,039,000 ","$1,100,000 ","$46,348,000 ","$311,192,000 ","$299,128,000 ",,"$27,511,006 ","$1,355,994 ",,"$171,000 ","$328,166,000 ","$881,000 ",,,"($1,090,000)",,"($209,000)","$327,957,000 ","$147,524,000 ",,"$13,866,000 ","$5,278,000 ","$3,017,000 ","$177,646,000 ",,"$347,331,000 ","($19,374,000)",,"($1,297,000)","($20,671,000)",,,"($20,671,000)",-5.80%,-0.10%,-5.90%,1.1,44,107,0,-2.80%,14.90%,13,"($20,729,994)",-6.30%,-0.10%,-6.30%
83,Lawrence General Hospital,AcuteHospital,13156,2022,30-Sep,5,12,"10/01/2021-09/30/2022
","$25,462,000 ",,,"$34,932,000 ","$7,721,000 ","$3,428,000 ","$23,631,000 ","$95,174,000 ","$14,590,000 ",,"$15,908,000 ",,"$264,128,000 ","$169,087,000 ","$95,041,000 ","$52,678,000 ","$178,217,000 ","$273,391,000 ","$1,420,000 ",,"$272,000 ","$91,461,000 ","$93,153,000 ","$70,258,000 ",,"$64,088,000 ","$134,346,000 ","$227,499,000 ","$44,792,000 ",,"$1,100,000 ","$45,892,000 ","$273,391,000 ","$289,252,000 ",,"$24,528,006 ","$1,355,994 ",,,"$315,136,000 ","$148,000 ",,"($3,863,000)","($7,401,000)",,"($11,116,000)","$304,020,000 ","$138,375,000 ",,"$12,718,000 ","$3,798,000 ","$3,017,000 ","$166,612,000 ",,"$324,520,000 ","($20,500,000)","($6,642,000)","$200,000 ","($26,942,000)",,,"($26,942,000)",-3.10%,-3.70%,-6.70%,1,44,109,-0.8,-4.80%,16.80%,13,"($21,855,994)",-3.50%,-3.70%,-7.20%
13118,"Community Medical Associates, Inc.",PhysicianOrganization,13156,2022,30-Sep,5,12,"10/01/2021-09/30/2022
",,,,,,,,-,,,,,,,-,,-,-,,,,,-,,,,-,-,,,,-,-,"$5,737,000 ",,"$1,437,000 ",,,,"$7,174,000 ",,,,"($9,000)",,"($9,000)","$7,165,000 ","$7,126,000 ",,"$142,000 ",,,"$6,656,000 ",,"$13,924,000 ","($6,759,000)","$6,993,000 ",,"$234,000 ",,,"$234,000 ",-94.20%,-0.10%,-94.30%,-,,,0,,,0,"($6,759,000)",-94.20%,-0.10%,-94.30%
3791,Mass General Brigham,HHS,3791,2022,30-Sep,5,12,"10/01/2021-09/30/2022
","$193,919,000 ","$2,390,217,000 ","$4,144,531,000 ","$1,438,412,000 ",,"$136,498,000 ","$801,450,000 ","$9,105,027,000 ","$4,961,378,000 ","$255,961,000 ",,,"$13,354,077,000 ","$6,911,817,000 ","$6,442,260,000 ","$5,443,705,000 ","$17,103,304,000 ","$26,208,331,000 ","$519,354,000 ","$72,765,000 ",,"$2,996,328,000 ","$3,588,447,000 ","$5,557,177,000 ",,"$2,437,430,000 ","$7,994,607,000 ","$11,583,054,000 ","$11,577,802,000 ","$3,047,475,000 ",,"$14,625,277,000 ","$26,208,331,000 ","$11,869,451,000 ",,"$4,830,579,000 ",,"$10,337,000 ",,"$16,710,367,000 ","($2,271,500,000)","($71,409,000)",,"$516,944,000 ",,"($1,825,965,000)","$14,884,402,000 ","$9,144,470,000 ",,"$769,783,000 ","$164,833,000 ","$61,696,000 ","$7,001,247,000 ",,"$17,142,029,000 ","($2,257,627,000)",,"$63,677,000 ","($2,193,950,000)","$965,424,000 ",,"($1,228,526,000)",-2.90%,-12.30%,-15.20%,2.5,44,78,-1.9,-16.30%,55.80%,9,"($2,267,964,000)",-3.00%,-12.30%,-15.20%
59,Brigham and Women's Faulkner Hospital,AcuteHospital,3791,2022,30-Sep,5,12,"10/01/2021-09/30/2022
","($93,000)","($879,000)",,"$37,374,000 ",,"$980,000 ","$5,216,000 ","$42,598,000 ",,"$4,000 ",,,"$263,930,000 ","$154,415,000 ","$109,515,000 ","$7,448,000 ","$116,967,000 ","$159,565,000 ","$1,129,000 ","$221,000 ","$10,457,000 ","$36,199,000 ","$48,006,000 ","$5,233,000 ",,"$5,552,000 ","$10,785,000 ","$58,791,000 ","$96,097,000 ","$4,677,000 ",,"$100,774,000 ","$159,565,000 ","$316,643,000 ",,"$8,241,000 ",,"$92,000 ",,"$324,976,000 ","$52,000 ",,,"($110,000)",,"($58,000)","$324,918,000 ","$188,401,000 ",,"$14,561,000 ","$312,000 ","$2,105,000 ","$136,306,000 ",,"$341,685,000 ","($16,767,000)","$50,056,000 ","$281,000 ","$33,570,000 ","($98,000)",,"$33,472,000 ",-5.10%,,-5.20%,0.9,43,53,-1.3,-4.10%,63.20%,11,"($16,859,000)",-5.20%,,-5.20%
22,Brigham and Women's Hospital,AcuteHospital,3791,2022,30-Sep,5,12,"10/01/2021-09/30/2022
","$9,633,000 ","($12,735,000)","$181,035,000 ","$418,129,000 ","$23,339,000 ","$16,000 ","$184,885,000 ","$804,302,000 ","$33,074,000 ","$59,580,000 ",,,"$3,395,070,000 ","$1,857,350,000 ","$1,537,720,000 ","$770,055,000 ","$2,400,429,000 ","$3,204,731,000 ","$143,379,000 ","$972,000 ",,"$491,841,000 ","$636,192,000 ","$1,358,867,000 ",,"$351,771,000 ","$1,710,638,000 ","$2,346,830,000 ","$445,800,000 ","$412,101,000 ",,"$857,901,000 ","$3,204,731,000 ","$2,798,569,000 ",,"$1,036,966,000 ",,,,"$3,835,535,000 ","($2,826,000)","($9,000)",,"$50,000 ",,"($2,785,000)","$3,832,750,000 ","$1,398,067,000 ",,"$196,225,000 ","$47,703,000 ","$21,993,000 ","$2,045,774,000 ",,"$3,709,762,000 ","$122,988,000 ","$155,494,000 ","$25,797,000 ","$304,279,000 ","($1,188,000)",,"$303,091,000 ",3.30%,-0.10%,3.20%,1.3,55,66,1.9,16.00%,26.80%,9,"$122,988,000 ",3.30%,-0.10%,3.20%
50,Cooley Dickinson Hospital,AcuteHospital,3791,2022,30-Sep,5,12,"10/01/2021-09/30/2022
","($6,951,000)","($3,386,000)","$3,387,000 ","$18,249,000 ","$9,544,000 ",,"$4,414,000 ","$25,257,000 ","$7,006,000 ",,"$12,620,000 ",,"$203,282,000 ","$132,733,000 ","$70,549,000 ","$12,272,000 ","$102,447,000 ","$127,704,000 ","$3,754,000 ","$9,089,000 ",,"$23,448,000 ","$36,291,000 ","$28,643,000 ",,"$16,738,000 ","$45,381,000 ","$81,672,000 ","$33,412,000 ","$12,620,000 ",,"$46,032,000 ","$127,704,000 ","$233,639,000 ",,"$5,115,000 ",,"$178,000 ",,"$238,932,000 ",,,,"$6,000 ",,"$6,000 ","$238,938,000 ","$111,817,000 ",,"$11,356,000 ","$1,326,000 ","$996,000 ","$104,301,000 ",,"$229,796,000 ","$9,142,000 ","($4,768,000)","$6,000 ","$4,380,000 ",,,"$4,380,000 ",3.80%,,3.80%,0.7,29,45,4.3,31.60%,36.00%,12,"$8,964,000 ",3.80%,,3.80%
88,Martha's Vineyard Hospital,AcuteHospital,3791,2022,30-Sep,5,12,"10/01/2021-09/30/2022
","$12,450,000 ","$42,369,000 ","$3,683,000 ","$9,797,000 ",,,"$2,888,000 ","$71,187,000 ","$41,322,000 ","$1,015,000 ",,,"$123,308,000 ","$67,265,000 ","$56,043,000 ","$15,255,000 ","$113,635,000 ","$184,822,000 ","$42,000 ","$16,135,000 ","$1,684,000 ","$9,116,000 ","$26,977,000 ","$664,000 ",,"$5,864,000 ","$6,528,000 ","$33,505,000 ","$136,853,000 ","$14,464,000 ",,"$151,317,000 ","$184,822,000 ","$121,598,000 ",,"$3,648,000 ",,"$261,000 ",,"$125,507,000 ","($14,096,000)","$953,000 ",,"$620,000 ",,"($12,523,000)","$112,984,000 ","$72,758,000 ",,"$5,602,000 ","$29,000 ","$410,000 ","$38,965,000 ",,"$117,764,000 ","($4,780,000)","($2,767,000)",,"($7,547,000)","($33,000)",,"($7,580,000)",6.90%,-11.10%,-4.20%,2.6,29,35,12,3.00%,81.90%,12,"($5,041,000)",6.60%,-11.10%,-4.50%
89,Massachusetts Eye and Ear Infirmary,AcuteHospital,3791,2022,30-Sep,5,12,"10/01/2021-09/30/2022
","($14,980,000)","$25,817,000 ","$6,118,000 ","$26,120,000 ",,"$242,000 ","$11,456,000 ","$54,773,000 ","$3,912,000 ",,,,"$295,026,000 ","$166,332,000 ","$128,694,000 ","$50,905,000 ","$183,511,000 ","$238,284,000 ","$7,691,000 ","$137,000 ","$6,918,000 ","$37,349,000 ","$52,095,000 ","$116,207,000 ",,"$54,486,000 ","$170,693,000 ","$222,788,000 ","$11,989,000 ","$3,507,000 ",,"$15,496,000 ","$238,284,000 ","$263,885,000 ",,"$64,626,000 ",,,,"$328,511,000 ","($790,000)","($2,280,000)",,,,"($3,070,000)","$325,441,000 ","$100,763,000 ",,"$20,690,000 ","$5,176,000 ","$1,319,000 ","$196,954,000 ",,"$324,902,000 ","$539,000 ","($8,263,000)","$1,473,000 ","($6,251,000)","($2,000)",,"($6,253,000)",1.10%,-0.90%,0.20%,1.1,36,62,2.1,12.60%,6.50%,8,"$539,000 ",1.10%,-0.90%,0.20%
91,Massachusetts General Hospital,AcuteHospital,3791,2022,30-Sep,5,12,"10/01/2021-09/30/2022
","$11,888,000 ","($2,535,000)","$161,158,000 ","$474,279,000 ",,"$30,479,000 ","$229,523,000 ","$904,792,000 ","$279,932,000 ","$38,656,000 ","$1,862,025,000 ",,"$4,545,539,000 ","$2,568,797,000 ","$1,976,742,000 ","$434,521,000 ","$4,591,876,000 ","$5,496,668,000 ","$65,096,000 ","$2,386,000 ","$136,719,000 ","$628,422,000 ","$832,623,000 ","$489,510,000 ",,"$628,524,000 ","$1,118,034,000 ","$1,950,657,000 ","$1,601,881,000 ","$1,944,130,000 ",,"$3,546,011,000 ","$5,496,668,000 ","$3,504,058,000 ",,"$1,773,025,000 ",,"$90,000 ",,"$5,277,173,000 ","($4,005,000)",,,"($4,881,000)",,"($8,886,000)","$5,268,287,000 ","$1,797,170,000 ",,"$237,234,000 ","$22,725,000 ","$26,624,000 ","$2,994,004,000 ",,"$5,077,757,000 ","$190,530,000 ","$261,247,000 ","$36,357,000 ","$488,134,000 ","$8,386,000 ",,"$496,520,000 ",3.80%,-0.20%,3.60%,1.1,49,63,5.1,32.40%,64.50%,11,"$190,440,000 ",3.80%,-0.20%,3.60%
101,Nantucket Cottage Hospital,AcuteHospital,3791,2022,30-Sep,5,12,"10/01/2021-09/30/2022
","$12,113,000 ","($11,042,000)","$4,304,000 ","$5,290,000 ","$5,417,000 ","$466,000 ","$4,923,000 ","$21,471,000 ","$5,436,000 ","$2,609,000 ",,,"$132,893,000 ","$39,594,000 ","$93,299,000 ","$35,744,000 ","$137,088,000 ","$158,559,000 ","$89,000 ","$186,000 ",,"$5,080,000 ","$5,355,000 ","$1,796,000 ",,"$1,063,000 ","$2,859,000 ","$8,214,000 ","$110,724,000 ","$39,621,000 ",,"$150,345,000 ","$158,559,000 ","$64,709,000 ",,"$7,119,000 ",,"$263,000 ",,"$72,091,000 ","($471,000)","$1,488,000 ",,"$4,208,000 ",,"$5,225,000 ","$77,316,000 ","$43,595,000 ",,"$6,107,000 ","$99,000 ","$293,000 ","$33,717,000 ",,"$83,811,000 ","($6,495,000)","$383,000 ","$4,023,000 ","($2,089,000)",,,"($2,089,000)",-15.20%,6.80%,-8.40%,4,30,24,-1.5,-5.40%,94.80%,6,"($6,758,000)",-15.60%,6.80%,-8.80%
105,Newton-Wellesley Hospital,AcuteHospital,3791,2022,30-Sep,5,12,"10/01/2021-09/30/2022
","$1,282,000 ","$103,886,000 ","$64,259,000 ","$64,377,000 ",,"$3,755,000 ","$12,277,000 ","$249,836,000 ","$41,168,000 ","$1,260,000 ",,,"$594,767,000 ","$363,107,000 ","$231,660,000 ","$115,911,000 ","$389,999,000 ","$639,835,000 ","$22,096,000 ","$9,929,000 ","$23,525,000 ","$67,160,000 ","$122,710,000 ","$189,027,000 ",,"$42,211,000 ","$231,238,000 ","$353,948,000 ","$193,627,000 ","$92,260,000 ",,"$285,887,000 ","$639,835,000 ","$624,258,000 ",,"$26,266,000 ",,"$113,000 ",,"$650,637,000 ","($27,000)",,,"($2,803,000)",,"($2,830,000)","$647,807,000 ","$347,871,000 ",,"$34,776,000 ","$5,676,000 ","$5,194,000 ","$265,235,000 ",,"$658,752,000 ","($10,945,000)","$224,278,000 ","$507,000 ","$213,840,000 ","($247,000)",,"$213,593,000 ",-1.30%,-0.40%,-1.70%,2,38,66,1.1,7.60%,44.70%,10,"($11,058,000)",-1.30%,-0.40%,-1.70%
345,North Shore Medical Center,AcuteHospital,3791,2022,30-Sep,5,12,"10/01/2021-09/30/2022
","$13,522,000 ","$51,636,000 ","$24,803,000 ","$50,788,000 ",,"$6,541,000 ","$7,754,000 ","$155,044,000 ","$42,957,000 ","$663,000 ",,,"$654,968,000 ","$287,484,000 ","$367,484,000 ","$69,547,000 ","$480,651,000 ","$635,695,000 ","$11,004,000 ","$2,208,000 ","$21,060,000 ","$49,324,000 ","$83,596,000 ","$179,510,000 ",,"$23,504,000 ","$203,014,000 ","$286,610,000 ","$297,764,000 ","$51,321,000 ",,"$349,085,000 ","$635,695,000 ","$503,505,000 ",,"$31,538,000 ",,"$6,057,000 ",,"$541,100,000 ","$100,000 ",,,"$39,000 ",,"$139,000 ","$541,239,000 ","$323,297,000 ",,"$38,777,000 ","$7,076,000 ","$2,762,000 ","$196,696,000 ",,"$568,608,000 ","($27,369,000)","$169,141,000 ","$167,000 ","$141,939,000 ","($293,000)",,"$141,646,000 ",-5.10%,,-5.10%,1.9,37,56,1,4.30%,54.90%,7,"($33,426,000)",-6.30%,,-6.20%
10996,Brigham and Women's Physicians Organization,PhysicianOrganization,3791,2022,30-Sep,5,12,"10/01/2021-09/30/2022
",,,,,,,,-,,,,,,,-,,-,-,,,,,-,,,,-,-,,,,-,-,"$847,816,000 ",,"$275,607,000 ",,,,"$1,123,423,000 ","($73,079,000)",,,"($246,000)",,"($73,325,000)","$1,050,098,000 ","$907,892,000 ",,"$8,159,000 ","$1,359,000 ",,"$179,773,000 ",,"$1,097,183,000 ","($47,085,000)","($16,926,000)","$272,000 ","($63,739,000)",,,"($63,739,000)",2.50%,-7.00%,-4.50%,-,,,-27.6,,,0,"($47,085,000)",2.50%,-7.00%,-4.50%
9323,CD Practice Associates,PhysicianOrganization,3791,2022,30-Sep,5,12,"10/01/2021-09/30/2022
",,,,,,,,-,,,,,,,-,,-,-,,,,,-,,,,-,-,,,,-,-,"$56,361,000 ",,"$11,314,000 ",,,,"$67,675,000 ",,,,,,-,"$67,675,000 ","$62,952,000 ",,"$120,000 ",,,"$20,979,000 ",,"$84,051,000 ","($16,376,000)","$21,497,000 ",,"$5,121,000 ",,,"$5,121,000 ",-24.20%,,-24.20%,-,,,0,,,0,"($16,376,000)",-24.20%,,-24.20%
14423,"Massachusetts Eye and Ear Associates, Inc",PhysicianOrganization,3791,2022,30-Sep,5,12,"10/01/2021-09/30/2022
",,,,,,,,-,,,,,,,-,,-,-,,,,,-,,,,-,-,,,,-,-,"$142,947,000 ",,"$27,226,000 ",,,,"$170,173,000 ","($3,654,000)",,,,,"($3,654,000)","$166,519,000 ","$135,856,000 ",,"$133,000 ","$3,000 ",,"$16,809,000 ",,"$152,801,000 ","$13,718,000 ","($2,688,000)",,"$11,030,000 ",,,"$11,030,000 ",10.40%,-2.20%,8.20%,-,,,"4,618.00",,,0,"$13,718,000 ",10.40%,-2.20%,8.20%
11002,Massachusetts General Hospital Physicians Organization,PhysicianOrganization,3791,2022,30-Sep,5,12,"10/01/2021-09/30/2022
",,,,,,,,-,,,,,,,-,,-,-,,,,,-,,,,-,-,,,,-,-,"$958,249,000 ",,"$476,245,000 ",,,,"$1,434,494,000 ","($101,459,000)",,,"($11,000)",,"($101,470,000)","$1,333,024,000 ","$1,193,891,000 ",,"$16,323,000 ","$2,780,000 ",,"$199,869,000 ",,"$1,412,863,000 ","($79,839,000)","($14,335,000)",,"($94,174,000)","$2,206,000 ",,"($91,968,000)",1.60%,-7.60%,-6.00%,-,,,-21.8,,,0,"($79,839,000)",1.60%,-7.60%,-6.00%
